Daily_Time_Spent_on_Site,Age,Area_Income,Daily_Internet_Usage,Ad_Topic_Line,Gender,Country,Timestamp,Clicked_on_Ad,Continent,Parent_Country,Hour,Day
81.75,52,73049.3,229.12,Devolved regional moderator,Male,Australia,2016-01-12 10:07:00,1,Oceania,Australia,10:00,Tuesday
37.87,38,50723.67,224.23,Synergized clear-thinking protocol,Female,Lao People's Democratic Republic,2016-04-06 11:24:00,0,Asia,Lao People's Democratic Republic,11:00,Wednesday
40.04,26,56694.12,131.68,Grass-roots empowering paradigm,Female,Senegal,2016-02-15 16:52:00,1,Africa,Senegal,16:00,Monday
52.67,31,56180.93,136.99,Inverse local hub,Female,Croatia,2016-06-21 14:32:00,0,Europe,Croatia,14:00,Tuesday
80.3,37,68448.94,158.56,Vision-oriented attitude-oriented Internet solution,Female,Tokelau,2016-07-13 07:41:00,1,Oceania,Tokelau,07:00,Wednesday
66.12,49,45632.51,113.8,Devolved human-resource circuit,Female,Netherlands,2016-04-04 20:01:00,1,Europe,Netherlands,20:00,Monday
55.92,22,31215.88,121.07,Monitored systematic hierarchy,Female,Cote d'Ivoire,2016-01-05 12:59:00,0,Africa,Ivory Coast,12:00,Tuesday
66.08,52,33951.63,117.75,Horizontal client-server database,Male,Australia,2016-06-16 02:01:00,1,Oceania,Australia,02:00,Thursday
55.6,39,61601.05,128.62,Intuitive exuding service-desk,Female,Qatar,2016-02-17 18:50:00,0,Asia,Qatar,18:00,Wednesday
81.98,34,34191.23,160.03,Cloned explicit middleware,Male,Namibia,2016-03-11 00:05:00,0,Africa,Namibia,00:00,Friday
40.17,45,59886.58,124.67,Secured 24hour policy,Female,Taiwan,2016-03-05 12:03:00,1,Asia,Taiwan,12:00,Saturday
81.75,33,77988.71,215.18,Diverse modular interface,Male,Vanuatu,2016-07-09 11:04:00,0,Oceania,Vanuatu,11:00,Saturday
59.22,31,47997.75,207.17,Customer-focused incremental system engine,Female,Peru,2016-07-11 01:42:00,1,South America,Peru,01:00,Monday
80.3,52,33951.63,130.86,Programmable uniform website,Female,Eritrea,2016-04-04 08:19:00,1,Africa,Eritrea,08:00,Monday
51.87,35,42993.48,219.91,Secured secondary superstructure,Male,Ukraine,2016-03-18 13:22:00,0,Europe,Ukraine,13:00,Friday
80.3,49,45632.51,113.8,Streamlined homogeneous analyzer,Female,Bahamas,2016-07-13 07:41:00,1,North America,Bahamas,07:00,Wednesday
83.71,45,67575.12,174.88,Secured 24hour policy,Female,Taiwan,2016-07-05 18:59:00,1,Asia,Taiwan,18:00,Tuesday
89.05,44,64011.26,122.31,Profit-focused secondary portal,Female,Bangladesh,2016-04-17 21:39:00,1,Asia,Bangladesh,21:00,Sunday
40.17,26,46033.73,164.25,Proactive bandwidth-monitored policy,Male,Georgia,2016-04-07 15:18:00,0,Asia,Georgia,15:00,Thursday
71.84,39,38067.08,124.44,Distributed cohesive migration,Female,Croatia,2016-05-06 21:07:00,0,Europe,Croatia,21:00,Friday
43.49,54,58677.69,205.84,Devolved human-resource circuit,Female,Netherlands,2016-06-05 07:54:00,1,Europe,Netherlands,07:00,Sunday
60.23,33,53431.35,163.48,Visionary maximized process improvement,Male,Afghanistan,2016-04-03 21:13:00,1,Asia,Afghanistan,21:00,Sunday
46.61,38,57868.44,170.13,Profit-focused dedicated utilization,Female,Western Sahara,2016-04-22 02:07:00,1,Africa,Western Sahara,02:00,Friday
41.73,28,71222.4,172.81,Centralized logistical secured line,Female,Czech Republic,2016-05-06 21:07:00,1,Europe,Czech Republic,21:00,Friday
81.98,33,41547.62,204.02,Diverse modular interface,Male,Vanuatu,2016-02-09 05:28:00,0,Oceania,Vanuatu,05:00,Tuesday
89.05,50,57868.44,187.76,Cross-platform 4thgeneration focus group,Male,Luxembourg,2016-03-05 20:53:00,1,Europe,Luxembourg,20:00,Saturday
63.89,25,50671.6,141.89,Pre-emptive next generation Internet solution,Male,Georgia,2016-04-28 02:55:00,0,Asia,Georgia,02:00,Thursday
79.54,44,57868.44,187.76,Persistent homogeneous framework,Female,Turkey,2016-06-03 04:51:00,1,Asia,Turkey,04:00,Friday
80.46,25,50671.6,241.03,Synergized intangible open system,Male,Georgia,2016-03-18 13:00:00,0,Asia,Georgia,13:00,Friday
54.39,34,59785.94,183.82,Cloned explicit middleware,Male,Denmark,2016-02-27 08:52:00,1,Europe,Denmark,08:00,Saturday
41.16,30,58677.69,219.94,Synchronized systemic hierarchy,Female,Qatar,2016-06-29 10:50:00,0,Asia,Qatar,10:00,Wednesday
35.61,39,27262.51,139.01,Phased hybrid superstructure,Female,Liberia,2016-01-23 17:39:00,0,Africa,Liberia,17:00,Saturday
55.6,24,52252.91,182.2,Devolved human-resource circuit,Male,Algeria,2016-03-24 09:34:00,0,Africa,Algeria,09:00,Thursday
59.51,40,51868.85,167.22,Total 5thgeneration standardization,Female,Greece,2016-06-29 10:50:00,1,Europe,Greece,10:00,Wednesday
60.72,23,61617.98,172.81,Team-oriented executive core,Female,French Polynesia,2016-01-14 14:00:00,0,Oceania,France,14:00,Thursday
86.06,32,69481.85,178.92,Business-focused transitional solution,Male,Ghana,2016-01-09 03:45:00,0,Africa,Ghana,03:00,Saturday
82.07,22,63363.04,121.07,Customizable modular Internet solution,Female,Russian Federation,2016-07-03 04:11:00,0,Europe,Russian Federation,04:00,Sunday
49.21,27,59106.12,193.29,Reduced bi-directional strategy,Female,Estonia,2016-07-03 04:11:00,0,Europe,Estonia,04:00,Sunday
68.11,26,53549.94,131.68,Monitored context-sensitive initiative,Male,United Arab Emirates,2016-01-08 19:38:00,0,Asia,United Arab Emirates,19:00,Friday
79.97,26,50628.31,204.47,Business-focused real-time toolset,Male,Cuba,2016-06-10 03:56:00,0,North America,Cuba,03:00,Friday
55.6,30,58677.69,176.98,Virtual scalable secured line,Female,South Africa,2016-01-17 18:45:00,0,Africa,South Africa,18:00,Sunday
32.91,37,67132.46,217.37,Vision-oriented attitude-oriented Internet solution,Female,Croatia,2016-05-30 18:08:00,0,Europe,Croatia,18:00,Monday
38.37,36,76003.47,115.26,Total cohesive moratorium,Male,Liechtenstein,2016-01-03 16:01:00,1,Europe,Liechtenstein,16:00,Sunday
40.17,26,74903.41,149.79,Persistent even-keeled application,Male,Dominica,2016-03-11 06:49:00,0,North America,Dominica,06:00,Friday
54.88,29,69646.35,191.82,Sharable reciprocal project,Female,Greece,2016-07-13 07:41:00,0,Europe,Greece,07:00,Wednesday
55.6,54,42993.48,161.16,Cloned object-oriented benchmark,Male,Czech Republic,2016-02-09 07:21:00,1,Europe,Czech Republic,07:00,Tuesday
78.7,40,62669.59,221.98,Self-enabling optimal initiative,Male,American Samoa,2016-05-01 21:46:00,1,Oceania,American Samoa,21:00,Sunday
65.56,52,73941.91,229.12,Synergistic stable infrastructure,Female,Greece,2016-05-12 21:32:00,1,Europe,Greece,21:00,Thursday
43.49,37,67132.46,181.02,Function-based stable alliance,Female,Burundi,2016-03-23 21:06:00,0,Africa,Burundi,21:00,Wednesday
80.03,23,60514.05,172.81,Object-based optimal solution,Female,China,2016-01-14 14:00:00,1,Asia,China,14:00,Thursday
37.0,30,57877.15,113.69,Business-focused transitional solution,Male,Bolivia,2016-05-08 10:25:00,0,South America,Bolivia,10:00,Sunday
34.78,36,29398.61,140.46,Up-sized incremental encryption,Female,Kazakhstan,2016-01-03 16:01:00,0,Asia,Kazakhstan,16:00,Sunday
35.61,30,58677.69,113.69,De-engineered attitude-oriented projection,Female,Venezuela,2016-06-29 10:50:00,0,South America,Venezuela,10:00,Wednesday
41.73,31,59677.64,207.17,Sharable reciprocal project,Male,Singapore,2016-06-21 14:32:00,0,Asia,Singapore,14:00,Tuesday
52.68,31,52178.98,240.64,Realigned tangible collaboration,Male,Hong Kong,2016-01-16 08:01:00,0,Asia,Hong Kong,08:00,Saturday
89.0,51,70701.31,221.98,Focused coherent success,Male,Honduras,2016-02-11 16:45:00,1,North America,Honduras,16:00,Thursday
49.21,30,33293.78,140.15,Total 5thgeneration standardization,Female,Guinea,2016-02-17 20:22:00,1,Africa,Guinea,20:00,Wednesday
63.45,24,53188.69,182.2,Persevering reciprocal firmware,Male,Niger,2016-01-26 02:47:00,0,Africa,Niger,02:00,Tuesday
75.42,30,70492.6,140.15,Public-key bi-directional Graphical User Interface,Male,Bolivia,2016-01-05 07:52:00,1,South America,Bolivia,07:00,Tuesday
73.89,39,43778.88,124.44,Customer-focused incremental system engine,Female,French Southern Territories,2016-02-03 10:40:00,1,Antarctica,France,10:00,Wednesday
56.39,29,69646.35,200.71,Digitized content-based circuit,Female,Burundi,2016-05-03 16:02:00,0,Africa,Burundi,16:00,Tuesday
46.61,38,47510.42,170.13,Virtual bandwidth-monitored initiative,Female,Lao People's Democratic Republic,2016-01-15 19:40:00,1,Asia,Lao People's Democratic Republic,19:00,Friday
45.48,24,52252.91,182.2,Front-line methodical utilization,Female,Algeria,2016-01-10 20:18:00,0,Africa,Algeria,20:00,Sunday
73.72,54,40468.53,108.03,Cloned object-oriented benchmark,Female,Moldova,2016-05-31 09:06:00,1,Europe,Moldova,09:00,Tuesday
49.42,41,39799.73,167.22,Pre-emptive next generation Internet solution,Female,Qatar,2016-01-05 20:58:00,0,Asia,Qatar,20:00,Tuesday
59.59,48,43974.49,212.38,Integrated coherent pricing structure,Male,Northern Mariana Islands,2016-07-17 01:13:00,1,Oceania,United States of America,01:00,Sunday
49.21,52,58966.22,229.12,Front-line system-worthy flexibility,Female,Cayman Islands,2016-04-04 08:19:00,1,North America,Cayman Islands,08:00,Monday
55.6,39,23936.86,258.62,Total directional approach,Female,Zambia,2016-05-06 21:07:00,0,Africa,Zambia,21:00,Friday
39.96,26,60315.19,131.68,Persistent even-keeled application,Male,Puerto Rico,2016-01-08 19:38:00,0,North America,Puerto Rico,19:00,Friday
66.08,33,43974.49,120.75,Synchronized multi-tasking ability,Female,Brazil,2016-06-10 11:31:00,0,South America,Brazil,11:00,Friday
59.59,51,74535.94,188.56,Extended context-sensitive monitoring,Male,Iran,2016-07-13 01:48:00,1,Asia,Iran,01:00,Wednesday
82.07,48,43974.49,123.13,Integrated coherent pricing structure,Male,Brazil,2016-07-17 01:13:00,1,South America,Brazil,01:00,Sunday
80.47,55,62784.85,187.76,Function-based context-sensitive secured line,Male,Northern Mariana Islands,2016-01-15 22:49:00,1,Oceania,United States of America,22:00,Friday
42.04,60,54286.1,130.86,Programmable uniform website,Female,Belgium,2016-03-09 00:41:00,0,Europe,Belgium,00:00,Wednesday
75.42,29,53431.35,217.1,Front-line dynamic model,Male,Israel,2016-03-15 17:33:00,0,Asia,Israel,17:00,Tuesday
78.84,32,70505.06,182.2,Focused upward-trending core,Female,Chile,2016-04-28 22:54:00,0,South America,Chile,22:00,Thursday
40.04,34,59785.94,168.34,Cloned explicit middleware,Female,Samoa,2016-03-11 00:05:00,0,Oceania,Samoa,00:00,Friday
61.22,31,59677.64,207.17,Sharable reciprocal project,Male,Singapore,2016-06-21 14:32:00,0,Asia,Singapore,14:00,Tuesday
66.08,48,70053.27,201.15,Function-based context-sensitive secured line,Male,Turkey,2016-07-17 01:13:00,1,Asia,Turkey,01:00,Sunday
81.75,29,69646.35,130.86,Horizontal client-server database,Male,Cayman Islands,2016-01-01 15:14:00,1,North America,Cayman Islands,15:00,Friday
55.6,24,52252.91,182.2,Configurable disintermediate throughput,Female,Poland,2016-01-12 21:17:00,1,Europe,Poland,21:00,Tuesday
84.76,36,29398.61,140.46,Up-sized incremental encryption,Female,Guinea,2016-05-13 14:12:00,0,Africa,Guinea,14:00,Friday
71.84,42,57868.44,129.8,Customizable 6thgeneration knowledge user,Male,Czech Republic,2016-04-06 11:24:00,1,Europe,Czech Republic,11:00,Wednesday
39.3,29,61172.07,158.56,Object-based motivating instruction set,Female,Poland,2016-05-03 16:02:00,1,Europe,Poland,16:00,Tuesday
40.47,40,56113.37,140.46,Synchronized systemic hierarchy,Female,Cameroon,2016-07-18 01:36:00,0,Africa,Cameroon,01:00,Monday
42.04,37,23936.86,158.56,Cloned object-oriented benchmark,Female,Chile,2016-05-08 22:24:00,1,South America,Chile,22:00,Sunday
71.84,29,53431.35,217.1,Centralized 24hour synergy,Male,Algeria,2016-01-26 02:47:00,1,Africa,Algeria,02:00,Tuesday
51.24,36,76003.47,222.25,Versatile transitional monitoring,Female,Liechtenstein,2016-01-03 16:01:00,1,Europe,Liechtenstein,16:00,Sunday
82.07,48,43974.49,123.13,Cross-platform 4thgeneration focus group,Female,Tonga,2016-04-21 09:30:00,1,Oceania,Tonga,09:00,Thursday
32.6,40,44248.52,140.46,Inverse local hub,Female,Qatar,2016-07-06 05:34:00,0,Asia,Qatar,05:00,Wednesday
59.59,43,56770.79,157.04,Multi-tiered multi-state moderator,Female,Bangladesh,2016-04-17 21:39:00,1,Asia,Bangladesh,21:00,Sunday
71.84,31,56180.93,204.79,Sharable secondary Graphical User Interface,Female,Mexico,2016-07-11 09:32:00,0,North America,Mexico,09:00,Monday
81.58,26,74903.41,149.79,Horizontal intermediate monitoring,Male,Dominica,2016-02-17 11:15:00,0,North America,Dominica,11:00,Wednesday
59.51,40,73882.91,229.22,Proactive actuating Graphical User Interface,Male,Guernsey,2016-01-17 18:45:00,0,Europe,Guernsey,18:00,Sunday
83.71,44,59886.58,199.79,User-friendly client-server instruction set,Male,American Samoa,2016-07-09 11:18:00,0,Oceania,American Samoa,11:00,Saturday
63.89,45,59610.81,137.24,Enhanced homogeneous moderator,Male,Bosnia and Herzegovina,2016-03-05 12:03:00,1,Europe,Bosnia and Herzegovina,12:00,Saturday
56.39,46,33951.63,231.95,Proactive actuating Graphical User Interface,Male,Switzerland,2016-01-12 10:07:00,0,Europe,Switzerland,10:00,Tuesday
39.96,45,50723.67,174.88,Optimized coherent Internet solution,Female,Cayman Islands,2016-02-14 22:23:00,1,North America,Cayman Islands,22:00,Sunday
82.07,49,57868.44,187.76,Reactive composite project,Male,Sao Tome and Principe,2016-02-05 16:50:00,1,Africa,Sao Tome and Principe,16:00,Friday
61.09,26,35521.88,131.76,Sharable reciprocal project,Male,Andorra,2016-02-15 12:25:00,0,Europe,Andorra,12:00,Monday
40.01,38,57868.44,230.93,Profit-focused dedicated utilization,Female,Western Sahara,2016-01-15 19:40:00,1,Africa,Western Sahara,19:00,Friday
42.94,29,64267.88,158.56,Grass-roots mission-critical emulation,Female,Saint Vincent and the Grenadines,2016-06-18 17:56:00,1,North America,Saint Vincent and the Grenadines,17:00,Saturday
89.05,44,48335.2,187.76,Reverse-engineered context-sensitive emulation,Female,El Salvador,2016-04-20 21:49:00,1,North America,El Salvador,21:00,Wednesday
66.08,29,53431.35,221.98,Customer-focused attitude-oriented instruction set,Male,Australia,2016-01-01 15:14:00,1,Oceania,Australia,15:00,Friday
40.47,35,31947.65,236.87,Face-to-face even-keeled website,Female,Uganda,2016-07-01 01:12:00,1,Africa,Uganda,01:00,Friday
41.73,28,61840.26,207.17,Sharable reciprocal project,Male,Croatia,2016-07-09 11:18:00,0,Europe,Croatia,11:00,Saturday
38.37,32,55424.24,172.83,Focused upward-trending core,Male,Latvia,2016-03-31 20:55:00,0,Europe,Latvia,20:00,Thursday
56.39,27,66815.54,193.29,Business-focused holistic benchmark,Female,Estonia,2016-07-03 04:11:00,0,Europe,Estonia,04:00,Sunday
84.73,30,33293.78,201.58,Total 5thgeneration standardization,Female,Uganda,2016-07-21 10:54:00,1,Africa,Uganda,10:00,Thursday
40.47,27,38817.4,131.29,Reverse-engineered well-modulated capability,Male,Estonia,2016-03-09 14:57:00,0,Europe,Estonia,14:00,Wednesday
59.22,40,58183.04,235.29,Fully-configurable asynchronous firmware,Female,Yemen,2016-07-12 10:56:00,0,Asia,Yemen,10:00,Tuesday
89.05,44,51119.93,163.48,Fully-configurable neutral open system,Female,Bangladesh,2016-04-03 21:13:00,1,Asia,Bangladesh,21:00,Sunday
84.59,31,52178.98,143.79,User-friendly client-server instruction set,Male,Hong Kong,2016-05-19 11:16:00,0,Asia,Hong Kong,11:00,Thursday
51.87,37,50960.08,246.72,Managed client-server access,Male,Australia,2016-06-16 02:01:00,0,Oceania,Australia,02:00,Thursday
39.3,27,36884.23,131.29,Configurable tertiary capability,Female,Netherlands Antilles,2016-03-09 14:57:00,1,North America,Netherlands,14:00,Wednesday
74.06,49,40763.13,195.69,Advanced 24/7 productivity,Male,Australia,2016-02-08 14:02:00,1,Oceania,Australia,14:00,Monday
43.49,28,62378.05,138.87,Synergistic discrete middleware,Male,Micronesia,2016-01-23 17:39:00,1,Oceania,Micronesia,17:00,Saturday
83.71,26,66291.67,131.68,Optional secondary access,Male,Andorra,2016-06-10 03:56:00,0,Europe,Andorra,03:00,Friday
71.28,54,53188.69,182.2,Virtual scalable secured line,Male,Somalia,2016-01-03 16:01:00,1,Africa,Somalia,16:00,Sunday
51.87,37,53058.91,129.31,Devolved human-resource circuit,Female,Netherlands,2016-07-13 07:41:00,1,Europe,Netherlands,07:00,Wednesday
51.24,36,32549.95,115.26,Upgradable asymmetric emulation,Male,Hong Kong,2016-06-20 08:22:00,0,Asia,Hong Kong,08:00,Monday
43.49,37,58235.21,130.4,Multi-channeled scalable moratorium,Male,Lao People's Democratic Republic,2016-07-08 03:47:00,0,Asia,Lao People's Democratic Republic,03:00,Friday
60.53,22,45945.88,253.17,Face-to-face analyzing encryption,Male,Namibia,2016-06-13 22:41:00,0,Africa,Namibia,22:00,Monday
87.35,41,57846.68,259.76,Face-to-face even-keeled website,Female,Qatar,2016-03-08 18:00:00,0,Asia,Qatar,18:00,Tuesday
66.08,22,73882.91,133.2,Customizable modular Internet solution,Female,United States of America,2016-07-03 04:11:00,0,North America,United States of America,04:00,Sunday
44.72,38,70582.55,130.83,Monitored executive architecture,Male,Norway,2016-05-19 14:30:00,1,Europe,Norway,14:00,Thursday
53.68,29,53431.35,217.1,Programmable uniform website,Male,Greenland,2016-03-02 04:02:00,0,North America,Greenland,04:00,Wednesday
41.67,27,69646.35,234.75,Advanced heuristic firmware,Female,Spain,2016-07-03 04:11:00,0,Europe,Spain,04:00,Sunday
41.73,31,59886.58,133.17,Optional full-range projection,Male,Hong Kong,2016-01-16 17:56:00,0,Asia,Hong Kong,17:00,Saturday
75.03,34,34191.23,196.77,Function-based incremental standardization,Female,Equatorial Guinea,2016-04-27 04:28:00,1,Africa,Equatorial Guinea,04:00,Wednesday
83.4,48,43974.49,151.95,Function-based incremental standardization,Female,Brunei Darussalam,2016-06-21 03:14:00,1,Asia,Brunei Darussalam,03:00,Tuesday
75.55,36,76003.47,124.44,Versatile transitional monitoring,Female,Liechtenstein,2016-05-08 22:24:00,1,Europe,Liechtenstein,22:00,Sunday
72.55,39,48335.2,124.44,Business-focused background synergy,Female,Tokelau,2016-05-08 22:24:00,1,Oceania,Tokelau,22:00,Sunday
82.07,33,73941.91,137.43,Synergistic stable infrastructure,Female,Greece,2016-05-12 21:32:00,1,Europe,Greece,21:00,Thursday
51.56,46,58966.22,191.82,Proactive actuating Graphical User Interface,Female,Anguilla,2016-01-05 12:59:00,0,North America,Anguilla,12:00,Tuesday
39.85,25,50671.6,105.86,Customer-focused impactful success,Male,Georgia,2016-03-18 13:00:00,0,Asia,Georgia,13:00,Friday
62.26,32,55424.24,178.92,Business-focused transitional solution,Male,Latvia,2016-03-31 20:55:00,0,Europe,Latvia,20:00,Thursday
55.6,36,59240.24,222.25,Front-line bandwidth-monitored capacity,Female,Somalia,2016-02-26 19:48:00,0,Africa,Somalia,19:00,Friday
42.04,37,23936.86,181.02,Cross-group non-volatile secured line,Female,Belgium,2016-07-18 01:36:00,0,Europe,Belgium,01:00,Monday
78.84,24,64698.58,219.94,Upgradable heuristic system engine,Male,Algeria,2016-02-11 16:45:00,0,Africa,Algeria,16:00,Thursday
45.01,30,74903.41,144.27,Ergonomic methodical encoding,Male,Guinea,2016-01-05 00:02:00,0,Africa,Guinea,00:00,Tuesday
51.24,36,59240.24,140.46,Up-sized incremental encryption,Female,Kazakhstan,2016-04-12 04:22:00,0,Asia,Kazakhstan,04:00,Tuesday
75.83,38,57868.44,170.13,Profit-focused dedicated utilization,Female,Western Sahara,2016-01-15 19:40:00,1,Africa,Western Sahara,19:00,Friday
44.33,39,38067.08,124.44,Intuitive exuding service-desk,Female,Bahrain,2016-06-10 00:35:00,0,Asia,Bahrain,00:00,Friday
51.24,36,61610.05,141.52,Operative stable moderator,Male,Indonesia,2016-06-16 02:33:00,0,Asia,Indonesia,02:00,Thursday
51.24,36,29398.61,140.46,Digitized contextually-based product,Female,Hong Kong,2016-01-12 21:17:00,0,Asia,Hong Kong,21:00,Tuesday
40.04,31,61840.26,207.17,Sharable reciprocal project,Male,Singapore,2016-07-09 11:18:00,0,Asia,Singapore,11:00,Saturday
55.6,39,49850.52,162.44,Automated mobile model,Female,Qatar,2016-01-03 07:13:00,0,Asia,Qatar,07:00,Sunday
47.53,36,76003.47,141.52,Decentralized attitude-oriented interface,Male,Belize,2016-01-03 16:01:00,1,North America,Belize,16:00,Sunday
